review_date,reviewer,star,helpful,text
2019-01-02,Mahdi K S,5.0,10.0,"I would like to thank the teachers at Macquarie University for this course. The modules are logically structured, and the explanations are quite detail-oriented with enough examples and practice files, making it possible for the learner to do what one of the instructors, Prashan often says during the course: ""practice makes permanent"". I have never had a formal course in Excel usage and this course is helping me fill major gaps in my knowledge. This is recommended for all in business and academia, since Excel is one of the major tools used in the world today. We are constantly bombarded by the need to understand AI, Machine Learning and IoT, but the first thing we must to do, is simply to be able to make a flawless spreadsheet on Excel. "
2019-10-25,Evteev D A,5.0,10.0,"This is my favorite course of all that I took at Coursera. Very convenient presentation of the material, especially for people who are not easily given work in software. Despite the fact that this is the first part of four in this specialization, it gives a lot of skills to carry out many office projects. I already ordered the rest. Thank you, you inspired me to start a career in a new direction."
2019-02-22,Javid S,5.0,10.0,"  I advise anyone who wants to learn Excel to get this course, it has been useful for me, thanks to all instructors.  "
2019-08-03,Daniel P,3.0,10.0,"Fairly good, but still has some weak points as follows: 
file archive are inconsistent (1st two weeks has sub-folders for OSX and PC) but from third sub-folder is only for OSX and rest are in root of archive, which denotes a lack of attention to details.
all files to be downloaded are scattered through archive and additional multiple files to download after (feels inconsistent)
formatting instructions are US centrist and totally ignores other country settings (in Europe for example we use comma as decimal separator and dot for thousand separator, therefore provided within question phrase format is being interpreted by Excel as thousand separator w/o decimal, whereas if US setting would be present no thousand separator and 2 decimals is given), so clearer international safe instructions should be included

Other than this was quite good coverage of basic to medium functionalities."
2019-09-24,Mohammad H,5.0,9.0,"I highly recommend this course to anybody needing to learn Excel from scratch or even if you're experienced with it but want to brush up your skills. The format is great! There are mini goal-oriented videos to watch and exercise tasks to follow along with, then there are quizzes to take as well as Excel sheets to work with to test and check if you've actually obtained the knowledge. It's not just, ""do this, follow along, yay, next lesson."" It's, okay, you've followed along, now try this exercise on your own and here's the result you should get if you do it right. If you watch all of the videos, do the exercises, take the quizzes, and even read the ninja tips and read the supplemental articles, I honestly feel like you'll develop a wonderful foundation to build up off of in Excel. I'm super excited that I took this course and cannot wait to follow up and check out the subsequent courses. Best of luck guys, I highly recommend this course!"
2018-12-03,Dana,5.0,9.0,"This is an amazing Excel Course. Both teachers are pretty excellent. They Excel course is easy to understand. It is designed for beginners. I would suggest it to students of any age. I will consider recommend it to my parents or grandparents that find technology and any computer software difficult to deal with. I like how the teachers introduce Sean as a case for this course. I felt like Sean every week and as this invisible character was learning so was I.  This course has quizzes and challenges which I enjoyed and as the teacher always tell us  ""Practice makes Permanent"" . I will continue practicing everything i have learned here. Thank you very much Coursera and thanks for my two beloved teachers of this course. Needless to say, both teachers through the videos express support , understanding and love. Thank you"
2018-02-08,Divya G,5.0,9.0,"A very well detailed and well explained course for those who have no experience in working with Excel. The instructors Prashan and Nicky has done an awesome job. The quiz and assignments are well structured to test your understanding of the subject and add to your knowledge base. Would recommend this course to those too who are well versed with Excel as there is always something new to learn. The video and sound quality is very good. Course is well paced and not too fast, gives enough time to understand the concepts and apply them. The attached workbooks with each video are of great help to practice what you are learning. Don't forget - Practice makes permanent. To all those who have completed this course - #EveryoneSayWow."
2019-06-23 00:00:00,Lauren A,5.0,8.0,Very comprehensive. Taught in a friendly and easy way. I was sure I retained skills with the final exam.
2019-02-17 00:00:00,Anthony R,5.0,5.0,"This course provides a good foundation of skills for Excel, additionally it can fill in a few gaps in your knowledge if you're a self taught Excel user already. "
2019-06-24 00:00:00,Steven A,5.0,3.0,Very well narrated
2019-02-18 00:00:00,Ali A T,4.0,3.0,I had really good time doing this course. This was the first time i was doing any online course and i found this course very interesting and easy to work with. The animation and videos were very helpful.
2020-06-04 00:00:00,Claire C,3.0,3.0,There are a lot of gaps between what is instructed in the videos and what is asked in the tests
2020-05-09 00:00:00,Kayla H,1.0,3.0,"I think the questions are really confusing, some of the questions are actually wrong, that you can't find the right answer, i.e. instructing you to change the data for Cindy, then asks for the final income for Tom. And their excel files seem not compatible with Mac (?) I have to restarted 2 of the files for 5 times. Also, someone has also pointed out, the questions/ shortcuts are not for Mac"
2020-08-05 00:00:00,Nguyen N T G,5.0,2.0,"I am familiar with using Excel, however, I want to take the Specialization module, and I have to finish this Essentials course first. So this is a review from an intermediate Excel user.
1) After taking the course, I actually know more tips to use Excel faster.
2) The lecture videos are very informative and easy to follow. I always put a 1.75x speed on :) (Not sure whether the lecturer was too slow or I were too fast). And they also have subtitles. If English is not your native language, or your listening skill is not advanced, you can watch the subtitles while following the lectures.
3) This course is easy to me. Once again, it only delivers the basics, and for beginners. 
4) The course provides you with all the materials needed, and a summary of short-cuts and lectures in a week. 
5) I can finish this course in 2 days. 
So I hope that it could be more challenging. To sum up, it is a nice experience :)"
2021-07-01 00:00:00,Sudhan P,5.0,2.0,"I've been using MS Excel for the past two years, and as said in the beginning by the course instructors, I found many gaps in my Excel skills.
I was literally stunned by the course delivery and its content. I never expected that they would provide workbooks to assist us while practicing.
Think how hard it would be to create your own set of data and then practice in the initial stages?
It'd be hectic.
The workbooks provided by them were of great help to me.
And a special mention to those Practice Challenges. I'd surely recommend all learners to make utmost use of those challenges and quizzes."
2021-02-05 00:00:00,Isaac C C,5.0,2.0,Muy buen curso. Me sorprendió particularmente su completitud. Me considero un usuario intermedio en Excel y considero haber aprendido muchas más cosas de las que esperaba. Me motivó a seguir con los cursos intermedios y avanzado que ofrece el programa.
2019-06-16 00:00:00,Théophile F,5.0,2.0,"Great course, but only for those that Don't have any skills and experience with Excel, it might be a little to easy for those who have already worked with it.
"
2020-03-08 00:00:00,KALVADE A M,5.0,2.0,"Fantastic Explanation. Trust me if we want to learn Excel, go for this course powered by Macquarie University. "
2019-11-06 00:00:00,Pavel G,5.0,2.0,"Хороший курс. Может быть местами чуть занудный, но пятерка - честная."
2020-05-02 00:00:00,Pvsr S,3.0,2.0,"I found this course pretty awesome .. but for a person who is already working with excel for quite sometime  this course would just be a refresher of all known concepts and shortcuts and nothing new t learn.
If you are a total beginner then this would be the best course to start learning excel.

Disclaimer : Came to know  from my friends and peers that this course is not fetching good results when took from MAC as the shortcuts and other stuff is not mentioned right. So best recommended for Windows Users"
2020-07-06 00:00:00,Himalaya K S,2.0,2.0,"I have worked in Excel for years. Signed up for basic tips and overall Specialization certification. Although its purpose is to go through the essentials of Excel, some important topics were rushed through. And practice challenges do not seem to be enough for beginners. Some questions were confusing and lots of gaps between the lecture and the questions asked in the quiz. Feedbacks could also be more constructive to guide the students to learn the concept instead of the need to resort to trial and error methods to pass the test with no learning of the targeted concept.
For the basics, I would recommend freely available resources on youtube which has great content and excellent practice materials for the proper application of the material in various scenarios. The only downside is you do not earn a certificate."
2020-04-28 00:00:00,PRAISE T,1.0,2.0,"Excel you can learn through practice
You cant just study excel by doing some excise in the worksheet provided by the tutor
When you really stuck for excel in office please search that doubt in google and find out
dont waste time by doing this kind of course in excel
the course is too long and boring
please dont opt for this course if you wants to save your time...............
Course content really good..........."
2020-09-03 00:00:00,Zokir R,5.0,1.0,"Coursera is the best way to learn online. I like how I can access courses that are held in real universities around the world. The course material was easy to follow along with the instructor. I am very grateful to Nicky Bull, Dr Prashan, A / Professor Yvonne Breyer instructors from Macquarie University.
I am 55 years old and my profession is a school teacher. It is easy for me to solve other complex examples from mathematics integral, trigonometric equations, and the like. There were no computers in schools at that time. We didn't know about Excel, Word, Programming languages, Pascal, Basic and so on. When I was in university, I was interested in programming mathematical examples in the Fortran programming language. As a talented student, I was invited to study at Moscow and St. Petersburg universities. Because of my family circumstances, I turned down an offer to study at such prestigious universities. Now there are great opportunities for young people. Talented students at our school want to study at Coursera. But some found it difficult to master. To understand the reason, I also started studying and got a certificate. It was a little difficult at first. Because I have a good understanding of mathematics, I made sure to translate the questions in English into Uzbek with a 100% guarantee. They understand English well, but do not understand sentences involving scientific terms. That is, even an expert who can speak English well will misinterpret sentences involving a scientific term. So I understood them. I can create complex algorithms in older programming languages. Now I think I should be able to easily learn modern Python programming language in the courseera and then I will take the next Excel course. It’s a lot of fun for me to compete with young people.
I just wanted to thank again all the people who have been working so hard to deliver great courses on Coursera."
2019-02-04 00:00:00,Shelly-Ann J,5.0,1.0,"For the most part I am self-taught Excel user.  I was formally trained to use SPSS and ArcGIS while in university, but not Excel.  I began using Excel for ease of use purposes, especially when sharing output with persons who did not have SPSS or ArcGIS.  Excel eventually became the primary program I use and at work I am considered one of the more advanced users.  However, I was very much aware there were gaps in my knowledge.  This course has effectively gone about answering that.  It is an ideal course for the self taught heavy Excel user.  I highly recommend doing the course.  The material is easy to understand, an easy read and the tests are good practice,"
2018-03-14 00:00:00,Smiljana S,5.0,1.0,"I am very happy with the quality of the course.
The lecturers were very friendly, easy to understand, and got their points across about different Excel related things very clearly.
The subjects covered were very well suited for the beginner level, and the practice challenges and assessments just enough challenging to not allow the learners become complacent.
I found the course very useful although I had some basic knowledge of Excel before because I had a lot of holes in what I previously learned, and therefore my previous knowledge was incomplete and not well structured.
I will definitely be taking the intermediate course as well! 
Thank you very much!"
2020-05-22 00:00:00,Sabrina K S,5.0,1.0,"As a Mac user on Excel 2019, I found this course to be exceptionally well taught as well as relevant to the newer excel version (and of course mac). The instructors are easy to listen to and lessons are broken down into small chunks. The on-screen keyboard tips specific to Mac helped a lot, though there will be times when you need to look up alternatives e.g. my mac doesn't have function keys 1-12 so I needed to use different shortcuts. I would highly recommend this course for someone completely new to excel."
2020-06-06 00:00:00,Muhammad H K,5.0,1.0,"I was very eager to learn from this course as I knew the benefits it would bring for me in the long run. The course material has been summed up in such an exquisite way that there's no need to worry about anything. The course instructors were very knowledgable about the course. I would recommend everyone to take this course as Excel is an important tool that is useful in our career. And one most important thing that I have learned is that ""Practice makes Permanent""  "
2020-09-13 00:00:00,Nimish K,5.0,1.0,"This Course "" Excel Skills for Business Essentials "" is a very good exclusive course to start off with excel. in today's world to work in corporate culture especially to work in Research and strategy-management consulting firms, knowing expertise in Excel is very very necessary and compulsory in order to survive. to get masters on the same , This course is very important so that later advance courses like Intermediate1/2 and advance excel we can understand better. "
2020-07-10 00:00:00,Prajakta C,5.0,1.0,"I enjoyed the course very much. It was easily understandable, nicely presented and well coordinated.
The instructors were very precise and clear regarding a ll the instructions throughout the course. The weekly challenges were very helpful to have a quick recap of the week's learning. 
All in all, I am very impressed by my improvement after taking this course and will surely continue with the other courses in this specialization course. 
Thank you very much!
"
2019-11-16 00:00:00,Danny P,5.0,1.0,"I am mostly a self-taught Excel user, but after completing this course I can say that I was able to bring out a lot of useful tips and importante knowledge (like the fill handle thingy!). The teachers also motivate you through challenges and ninja tips to help you learn Excel through practice (""because practice makes permanente""). This is the first of the four courses I've completed, and I am already starting the second course."
2019-06-23 00:00:00,Ms G J B,5.0,1.0,"The course was excellent. I came into it with an embarrassingly low level of ability and now I'm comfortable and quick producing useful and attractive spreadsheets for work. I'm dyslexic and yet I found the layout of the course very easy to follow and understand. My favourite thing was being able to save useful parts of the video's throughout the course, then review just those points before taking the exam. Thanks!"
2022-09-14 00:00:00,Zhen L,5.0,1.0,"I highly recommend this course to everyone who uses Excel for daily work. Although I am a professional engineer and I started using Excel in high school,  I can still find I can learn something new from each video. The course material is well organized and easy to follow. Pratical excamples have been given to solve real world problems. "
2020-10-04 00:00:00,PIEDAD G,5.0,1.0,"Excel Skills Essential Course is outstanding expertise online learning,
with a clear and effective lectures
videos,  practice quizzes, download workbook, so we  can master Excel skills. “because practice makes permanent”.
Thank you Coursera and  Macquarie University Business School’s Corporate
Trainers.
 #EveryoneSayWow. "
2021-08-04 00:00:00,Phạm V L C,5.0,1.0,"Although this is just the Essential course, I have not only learned the basics of Excel but also discovered so many new functions. Therefore this course is very useful to anyone who would like to make the most of their Excel skills in the workplace! Highly recommended!"
2019-06-28 00:00:00,Maëlanne B,5.0,1.0,"Great first course, thanks a lot for such a great preparation work ! It's interactive, clear, user-friendly and fun. I have learnt a lot, even though I am not a beginner with Excel. I'm looking forward to following the 3 other courses. "
2020-02-18 00:00:00,Olakunle K A,5.0,1.0,"Whaoh!!! This course was worth every penny. Easy to understand videos. Excellent coordinators. Great challenges and assessments to reinforce what was learnt in the video. Thank you, Macquarie University. Thank you, Coursera."
2021-06-09 00:00:00,Isabelle R R,5.0,1.0,"Practice make permanent! Learning (and of course, relearning things that you haven't known the name) Excel essentials is a way to fix your learning in the best form. I certainly recommend this course! "
2020-07-06 00:00:00,Subramanian V,5.0,1.0,"This course was really interesting in the way it was delivered along with practices, and the tips and tricks are very knowledgeable and helpful. I would definitely refer my colleagues to this course."
2022-02-01 00:00:00,Guilherme P d A,5.0,1.0,"Mesmo o curso essencial (ou básico) é capaz de ensinar muito a usuários experientes da ferramenta.
Even the essential (or basic) course is capable of teaching a lot to experienced users of the tool."
2018-06-28 00:00:00,Scott M D,5.0,1.0,It was very thorough and educational and it was a great course for helping me to become familiar with excel and a great platform for building confidence using excel with large data spreadsheets.
2019-06-28 00:00:00,Efren M,5.0,1.0,"It is hard to think that there is a better teacher that Dr. Breyer, she is a natural born teacher and I am impressed by her loving and articulate style of instruction. She is also very cute :)"
2018-01-04 00:00:00,Ferdally J,5.0,1.0,"Excellent Cours for beginners! 
The videos are well explained and the the Practice Challenge really puts theory into practice. I'm really surprised everything I accomplished in only 6 weeks :D "
2019-06-22 00:00:00,Ganesh S H,5.0,1.0,"Very well structured course. Straight to the point tutorials. The challenges given at the end of each week reinforce the concepts learnt through the week! In a nutshell, it's simply amazing!
"
2022-03-15 00:00:00,Subha D N,5.0,1.0,An exceptional course starting from the very basic of excel. No prior knowledge is neccessary to start the course. It goes really deep for conceptual clarity.
2020-03-09 00:00:00,Praveen D,5.0,1.0,"It was great for new learners.since i knew all this ,so it was just a practice session for me. I have done my revision ,looking forward for the next."
2021-01-14 00:00:00,Andrei C C A - C,5.0,1.0,This is course will require a focus on each topic. Some quizzes are hard but it will teach you to be patient and perseverance to finish each task.
2021-08-02 00:00:00,Liuginsa R,5.0,1.0,This is an excellent course. It is very well organized and the instructors are very knowledgeable. I recommend this course if you want to upskill
2019-06-24 00:00:00,Jacinta B,5.0,1.0,This course is fun and very informative with some details that I didn't know about!  I am glad that I took this course.  I am now into Course 2!
2021-08-02 00:00:00,Roxana P,5.0,1.0,"I really liked this course, I learned the basic skills and it was all well explained. Definitely going to continue the three next courses. "
2020-05-22 00:00:00,Rinki T,5.0,1.0,This course is very helpful for me and very easy to understand and we can easily and quickly learn excel skills from this course.
2020-07-31 00:00:00,HUSSAIN  H,5.0,1.0,i had learned soo many useful functions which are helpful in business operations. Thank you all the tutors and coursera
2021-07-31 00:00:00,Waleed A,5.0,1.0,This course really worth it. Instructors have put their best to make alumni understand better. Recommended
2020-05-21 00:00:00,Adnan,5.0,1.0,This course is really awesome for the beginner to improve his/her Excel skill
2019-06-27 00:00:00,Nishant K S,5.0,1.0,I loved this course. It was easy and fun. It covered the basics of Excel.
2021-08-02 00:00:00,Dominic N A,5.0,1.0,"This is the best excel training, I've had in my life. Totally worth it"
2019-06-28 00:00:00,Mouneshwari R,5.0,1.0,It's really a good learning experience with hand on practice section
2019-06-28 00:00:00,Parth P,5.0,1.0,The course was excellent and taught a lot of basic excel tools.
2021-01-18 00:00:00,KUANG E,5.0,1.0,The course contents are very clear and easy to master! :D
2021-08-01 00:00:00,Ali R K,5.0,1.0,One of the best course to boost your Excel Skills!
2019-06-24 00:00:00,Venkatesh R,5.0,1.0,Nice bite size lessons help in learning quickly.
2019-06-24 00:00:00,Brynlee T,5.0,1.0,"Learned a few tricks I never knew before.
"
2019-06-22 00:00:00,Nasim-Uz-Zaman,5.0,1.0,The best online course.
2019-06-28 00:00:00,Abhipriya,5.0,1.0,Very helpful course
2019-06-24 00:00:00,Svetlana S,5.0,1.0,good for start
2019-06-24 00:00:00,Vinod N,5.0,1.0,Good Course
2019-08-16 00:00:00,Andrés T R,4.0,1.0,"It's a very good course if you are looking for some introductory content to start using Excel and know how to do lots of different things which are really helpful in almost every aspect of your life. For me it was easy because I had previous knowledge about this software, nevertheless I learnt a few new things such as the ""absolute cell referencing"", or taking data from another sheet of the workbook. Now, thanks to this course, I have improved at Excel and I feel confident to use it at my work on a daily basis."
2021-08-03 00:00:00,Quyen B,4.0,1.0,"I would give it a 4.5 star rating. The only issue I have with the course is when it comes to your quizzes and/or final exam, the feedback on incorrect answers is lacking. There is not much help in trying to correct your mistakes.
Other than that, the course is laid out and explained in great detail. A little cheesy with how over the top the explanations are, but it provides a good laugh. 
I appreciate how much more proficient I am with Excel in such a short period of time. On to the next level of the course!"
2021-01-09 00:00:00,Martin K,4.0,1.0,"I enjoyed it and I highly recommended, It is just very basic knowledge of Excel, BUT you can't finish it without this course. Excel has many  important little nooks and this course is like the light in the darkness of your understanding and you will see more clearly in this Excel's world. :)"
2021-04-11 00:00:00,Abdullah B F B J,4.0,1.0,"Solid course for excel but I did not like the fact that there is a quiz after each practice videos , the final assessment in week 6 was a little bit hard cuz it does not tell you which formula to use and this course did not explained all types of formulas  "
2019-06-22 00:00:00,Nelson R,4.0,1.0,Definitely would recommend to my younger self to take this course early on in my career. Vey basic and excellently structured. Both Nicky and Prashan did a great job! Thank you.
2020-05-21 00:00:00,Michael H,4.0,1.0,This class was very challenging.  I learned a lot but had some issues with the wording of some test questions.  I am looking forward to the next course.
2019-06-25 00:00:00,Evert O,4.0,1.0,Excellent course to be more productive (i.e. faster) in Excel. 
2020-08-23 00:00:00,James J,3.0,1.0,"I found the course content really valuable.
But these courses are for windows users and should only be marketed as such. 
I use a MacBook Pro and although it nodded toward the fact that you may have to hunt for particular tools, sometimes those tools just did not exist and then it came up on the assessment. 
They should re-do the videos with content aimed at Mac users too not just windows.
If I'd have been using a windows computer then I would have found the video tutorials really easy to follow - as it was I struggled far more than I should have had to considering I'm paying for this."
2020-12-19 00:00:00,"Rosenberry, A",3.0,1.0,Very challenging to complete on a Mac laptop!  Great course materials but would be so much better if tailored to the computer in use.
2018-04-29 00:00:00,Rahul M,3.0,1.0,"It is very easy course to do , If you have prior knowledge of Excel you can do it in 1 day as I did."
2019-01-20 00:00:00,Sanket P,3.0,1.0,but the questions in the last assesement are varying with the datasheet provided
2020-12-08 00:00:00,MacGregor O,2.0,1.0,Good for a basic walkthrough of Microsoft Excel. Weak on data manipulation and visualization. No work on functions or look ups. Printing does not need its own course section at this point where reports are not frequently being printed
2018-02-23 00:00:00,Segio D,2.0,1.0,ITS NOT FREEE
2020-09-13 00:00:00,Jillian V,1.0,1.0,In 7 minutes the teacher covers about 5 key elements. There is no pause for you to try. I'm aware you can hit pause at any time. This course feels very centered around vocabulary rather than the topic being hands-on. To top it off the teacher talks so fast. Try a different class or Youtube.
2020-09-04 00:00:00,Yaseen A,1.0,1.0,very long for basics
2021-05-03 00:00:00,Jin H T,5.0,0.0,"I highly recommend people to take the course and learn about Microsoft Excel. I devoted days to complete the course and I am very happy and proud of myself that I have learned more about the software. Throughout the course, I am amazed by what I discovered from Microsoft Excel and how incredible and powerful it is. This happens while I am watching the videos and also using Microsoft Excel on my computer to follow what they did and also when I practised myself and doing tests and assessments. I like the exercises which are rigorous and ensures that learners internalise and apply what they have learned and have a firm grasp of what is taught in the course. The quizzes and assessments can be challenging but making mistakes are how we learn. I think the only slightly annoying thing is that the course is more towards Microsoft Windows users rather than Apple Mac users and I was a Mac user. I was able to figure out the shortcuts anyway. I feel motivated to carry on my learning to the next level such as going on to the intermediate level. Microsoft Excel is an essential, important and critical skill as well live with digital technologies and in a data-driven world. One would feel a sense of accomplishment such as being able to create charts. "
2021-09-02 00:00:00,Frances A,5.0,0.0,"Thanks #Coursera and #MacquarieUniversity! The best Excel course EVER...  The instructors go slow so you don't miss a thing, the Challenges only reinforce what you learn in the videos, and the small quizzes after each video drove home what you just learned. Repetitiveness is key here- it can be quite easy to forget even the smallest of functions, so keep practicing and practicing! Excel was about the only thing missing from my resume until now. I tried many times over the years to learn- but to no avail. Finally a course so good- I completed my first final exam with a 96.66%! HOLY CROW! This Excel course is by far the most superior I have come across. Bonus: each video is no longer than about five minutes long (no long boring lectures or Power Point Presentations, AND the Toolbox feature is a must!). The Toolbox feature has excellent tips and provides all the Terminology you need to succeed- I personally copied it all down for my own personal records. Also, Ninja Tips. Cool beans.
This course, the instructors, and the way the courses are so well organized, turned this Excel skeptic, into a believer! I'm already excited to start course #2! "
2020-09-20 00:00:00,Kathleen S,5.0,0.0,"This course was GREAT, I am so pleased in the information and the manner in which it was taught.  I actually completed it and understood what I learned but was so upset with myself being the one question I missed was because when I selected my formatting for currency I inadvertently selected the one with a comma in it and it was very clearly stated what the format should be.  I had the answer correct but that one dumb mistake.  What I took away from that mistake however is the importance of ensuring that what you do in Excel carries over and if you are not careful your information can be  altered with one slip of the finger.  Do I regret my error of course I am a perfectionist, however I took away a lesson with it so it was a valuable mistake.  The instructors were very knowledgably and I feel what I needed to obtain from this class was received.  I thank you for the opportunity and  look forward to taking additional courses on line when I am employed.  I would highly refer this process of learning to my friends, family and co-workers."
2020-05-28 00:00:00,Mr H P,5.0,0.0,"  This is a very well organized, excellently presented, top quality course. I highly recommend it. I already know some Excel and regularly use Power Query to query Oracle and SQL Server databases and generate pivot tables. Yet I learned many new things from auditing just week 1 of the course. I love the pace. There is a short video and then a graded quiz, then more videos and more quizzes. The quizzes sometimes covered material that was not in the videos. I suppose this is intentional to make the students learn to find things out themselves. I downloaded the exercises as Excel workbooks. The exercises are very well thought out. I thought the instructors would have Australian accent and I would have problem understanding them. I was wrong. They spoke perfect American English with no accent. Coursera would not grade the quiz at the end of the week unless I pay to upgrade, but this does not bother me because I can check my own work. I look forward to finishing the course and taking the other courses in the series.  "
2021-09-26 00:00:00,Hugo E V,5.0,0.0,"Great Course! The first time I had contact with Excel, it was with Windows 3.11. I studied Excel in a wide book. It was hard to learn in it, ,but I got the basics. The second time I studied Excel was with Excel 98, The books improved a lot. There were very colorful pictures and practical knowledge. The third time I studied Excel was with Excel 2006. There I could see that the interface changed a lot, and I began having trouble with it, ,but I passed the course. This is the fourth time I studied Excel, and I love the way you planned the course. That conversation format between the instructors is very cool! I really feel more comfortable using Excel now. I must share with you, that before this course I remembered that Excel could do many things, ,but I spent a lot of time trying to find the right tool. In many cases, I could not repeat the procedure that I used in previous versions, because Excel has improved a lot. I  thank you very much! This was a great course! "
2020-05-07 00:00:00,Mr C D B,5.0,0.0,"I would class myself as quite a competent Excel user, but (as most probably like most!), all self taught with little or no 'formal' qualifications.  So I wanted to follow a specialization route to gain these 'approved competencies).  Having followed other online training before, I can honestly say that the presentation both in terms of delivery and content is as good as I've ever seen.  Really well constructed, with a plan and focus to take you from week 1 to week 6.  Great structure that builds upon the previous weeks knowledge  and also contains detailed examples with enough data content that allows you to 'play' around and practice.  It delivers on it's essentials tagline, as the topics are relevant and focused to provide a great base to 'overcome' any fears of using Excel, so that you can build upon good knowledge in the workplace.
From start to finish one of the best online courses that i've ever seen and participated in."
2020-12-16 00:00:00,Rudolph G,5.0,0.0,"This was a very good online course! In many online courses, it seems that several steps are avoided by the designers and teachers of the course, but not here, at least, not for the most part. I was very impressed by the direct communication from the two teachers to the online students for each week's topical presentation. They made an excellent effort to communicate with students, to spend significant time and effort to explain the concepts and methods related to Excel at the essentials level. I appreciated very much both Nicky and Prashan's enthusiastic and warm, genuine interest in our needs and abilities to learn and understand the materials of the course. I truly felt supported in my progress through this six-week essentials course, and I look forward very much to signing up for the second course in the four course-sequence. "
